Gene.symbol	Gene.ID	adj.P.Val	logFC
RHOT1	55288	0.181682716638317	-0.22982143144222
SLC6A3	6531	0.18169713620225	-0.144868622995554
VPS37D	155382	0.181878656632654	0.173957773713335
		0.181972836409387	-0.608027080982223
		0.181972836409387	-0.459668261144445
DRD1	1812	0.182018322791765	0.159513492833335
		0.182025268419631	0.195731933784445
NPLOC4	55666	0.182073887681643	-0.179913113608885
		0.182105422411894	0.295104508282221
NR2F2	7026	0.182110873285556	0.230219904780002
DEGS2	123099	0.182134221793162	0.253886856524443
		0.18221209217565	0.0938929887955564
ARPC5L	81873	0.182220716400618	0.218066169071112
CLCN5	1184	0.182222256225332	0.442196656493335
		0.182222256225332	-0.353323077793333
		0.182222256225332	0.425173492004446
A1BG	1	0.182247053543281	-0.15841978574222
LCE1F	353137	0.182257143367512	0.244659707400001
SHOX2	6474	0.182257143367512	0.223937602031111
		0.182257143367512	0.178138581035556
		0.182466529385876	0.112334657813334
OR2G2	81470	0.182602352844167	0.171123423057778
RUVBL1///RUVBL1	8607///8607	0.182651007832788	0.290151690717779
LOC55338	55338	0.182673828808763	-0.212744229737776
		0.182689252529213	-0.224128115764444
SLC47A1	55244	0.182731369638357	-0.286255327135554
RDM1	201299	0.182755527863305	0.184047819895559
		0.1827679857685	-0.136349179586665
NRARP	441478	0.182785849706658	0.285783800708892
CYP3A5	1577	0.182785849706658	0.267960452557778
GABPA	2551	0.182791815817559	0.141234852940001
		0.182850321017176	-0.124836163639999
KCNJ10	3766	0.182890855553718	0.156642189155557
OR2V2	285659	0.182894787722496	-0.164641026251111
CDCP2	200008	0.183032227121509	-0.194229046897777
MFAP3L	9848	0.18305058740906	0.30434209431111
		0.183081327149776	0.150401357960001
CAMKK2	10645	0.183091728876349	0.434315465153333
CRYBB2	1415	0.183091728876349	0.190302667422223
LINC01547	84536	0.183091728876349	0.125579070864443
KRT40	125115	0.183110707937262	-0.156237994684445
		0.183206838397327	-0.0801336309044443
EFNA2	1943	0.183206838397327	0.272189679966669
PAX5	5079	0.183271262875129	-1.05446468286889
NAMPT	10135	0.183271262875129	0.799809638295558
MRPL13	28998	0.183271262875129	-0.341211302651109
CACNG5	27091	0.1833810138476	0.140596442644445
ABTB1	80325	0.183390074583264	-0.276781158762223
GMFG	9535	0.183395762185382	-0.180150392288887
PAQR5	54852	0.183429753877834	0.215576695715557
		0.183473873481654	0.281138149191111
TBC1D4	9882	0.183473873481654	-0.502632260584443
		0.183504039318151	-0.528749664242221
ADGRF1	266977	0.18352805187785	0.151112290237779
WIPF2	147179	0.183550598788909	-0.149960252435554
ZCCHC12	170261	0.183553931839705	0.243346548457778
NUDT7	283927	0.183728091437277	-0.361925229557777
LOC441178	441178	0.183749550872588	0.111942040106668
CILP2	148113	0.183868514501411	0.183871220311112
CRYBB1	1414	0.183909278417429	0.179881953148889
		0.183925276720367	0.177231979015557
NUTM2B///NUTM2D///NUTM2A///NUTM2G///NUTM2F	729262///728130///728118///441457///54754	0.183925276720367	0.129986203835555
		0.18393823669183	0.208748715675557
		0.184063177981009	0.281074435748891
SMAD7	4092	0.184120321788354	-0.439026930431109
		0.184120321788354	-0.418380897077775
		0.184130836955238	0.203303564931111
SMAD9	4093	0.184130836955238	0.206439672511112
SCARNA9	619383	0.184130836955238	-0.371724064397778
INPP5F	22876	0.18417153674965	-0.316011050215556
SNRPF	6636	0.18417153674965	0.330449211533333
BCL11A	53335	0.18417153674965	1.03249213990889
SPDYA	245711	0.184314004924046	0.18472226726889
		0.184314004924046	0.18097418130889
		0.184314004924046	0.320246542544447
		0.184331409849844	0.304638740953335
GEMIN8	54960	0.184343328315823	-0.302921747442221
NIPSNAP1	8508	0.184351709629585	-0.302917770428889
FXYD6-FXYD2///FXYD6	100533181///53826	0.184351709629585	0.438568209444448
		0.184352404997605	0.860089880653334
AP5Z1///AP5Z1	9907///9907	0.184352404997605	0.186430106384445
FAM129B	64855	0.184352404997605	0.489951651948891
ERICH5	203111	0.184416565850765	0.199796792171112
UNC13A	23025	0.184423088706834	0.146504555606666
EPAS1	2034	0.184467456938285	0.32233363732
SPANXC///SPANXD	64663///64648	0.184467456938285	-0.20429148530889
AKR7A3	22977	0.184520878385626	-0.259742868515554
AGL	178	0.184532308827576	-0.363678072691108
WDR6	11180	0.184536501034062	0.273521548471114
PLXNA3	55558	0.184693956609595	-0.40837210602
TMEM191A	84222	0.18469811135367	-0.212646901139999
ZNF440	126070	0.184699837757883	0.298114092391113
AKAP8L	26993	0.184869868569758	0.143661663648889
PPIL2	23759	0.184869868569758	-0.190142872475552
		0.184876331556839	-0.129379424526667
		0.184897401299525	0.337017811431112
ZNF750	79755	0.184918651853385	-0.168822028457776
		0.184925385443973	-0.327227475004444
		0.184933700448348	0.132126537691112
		0.184991568311066	-0.0869668000511097
		0.184991568311066	0.188834252222223
		0.185052423594737	0.301749569306668
		0.185100257799205	-0.280101184711111
ASB9	140462	0.185100257799205	0.346009742026667
		0.185100257799205	-0.470603473760003
CYB5RL	606495	0.185208489032658	0.19232667241111
		0.185222141168593	0.325981194857778
TPM3///ROS1///NTRK1	7170///6098///4914	0.1852502924016	0.163940558622224
KRTAP1-4	728255	0.185339710072977	0.273929908242222
C3orf67	200844	0.185423819770163	0.195676744146668
		0.185556441986796	-0.187506404239999
C15orf61	145853	0.185643447867699	-0.273549167346665
KIR3DL2///KIR3DL1///KIR2DL4///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DL2///KIR3DL1	3812///3811///3805///3804///3803///3802///3812///3811	0.185683664642052	-0.249109101377777
MILR1///MILR1	284021///284021	0.185683664642052	0.966079400199999
RND3	390	0.185742747679084	0.197819034684445
FER1L6	654463	0.185909998462537	0.187110644451111
TXNDC17///TXNDC17	84817///84817	0.185914817066161	0.240175103166667
		0.186001363675619	-0.272037455637777
		0.186006830552078	0.416286666117777
		0.186097947872825	-0.255908720584444
		0.186106237444202	-0.288563445737777
		0.186130924601805	0.244878962744445
MIR192	406967	0.186130924601805	-0.202496000102221
EPM2A	7957	0.186153699754087	-0.303364425055555
C22orf31	25770	0.18624743079808	0.0944171679622232
GSTM1	2944	0.186250962832491	-0.890557239768888
HPDL	84842	0.186273543527358	0.210379145273333
		0.186293769863586	0.328591068388889
		0.186340216794581	0.101403788833335
UGT2A2///UGT2A1	574537///10941	0.18639640107579	0.117993900293334
TSPAN13	27075	0.186401993846007	1.16125685944889
		0.186486818904567	0.164324702868891
HSPH1	10808	0.186517912932296	0.255349243524445
		0.186549000095731	0.178687304486669
SLC22A7	10864	0.186623931345257	-0.155808514955555
		0.186647125319574	0.102986216693333
MUC6	4588	0.186647532672196	-0.180282799711109
		0.186651845474562	-0.411285753193334
		0.1867439037512	-0.204590388671109
F5	2153	0.1867439037512	-0.942897852799999
CHFR	55743	0.1867439037512	0.210966598617781
TMPRSS3	64699	0.186761748049585	-0.251564365133332
		0.186761748049585	0.341555741931111
LOC100129924	100129924	0.186764426323521	-0.191961081853332
RAMP3	10268	0.186764426323521	-0.210038814559999
EIF4G2	1982	0.186764426323521	0.151630691700003
BBC3	27113	0.187197527776159	0.201620271722222
FNBP1L	54874	0.18720126259128	0.687446360355557
WIPI2	26100	0.18720126259128	0.245404237206666
		0.187207653852089	0.28461273690889
		0.187295899234756	0.176596281551113
ANP32C	23520	0.187296472642229	0.292805874453335
SEC14L2	23541	0.187407223763016	-0.36029763125111
		0.187415161410722	-0.184029457671111
JAM3	83700	0.187419663718561	-0.602202520406667
AFAP1	60312	0.187420751152268	-0.466797612566666
		0.187452455927466	0.319395781320002
SNX29P1///SNX29P2///SNX29	100652781///440352///92017	0.187452455927466	-1.15426219947556
C1QTNF7	114905	0.187452455927466	-0.129579399935554
PPP1R2P3	153743	0.187452455927466	-0.225402835753334
		0.187452455927466	0.496601859522222
BAIAP2L1	55971	0.187452455927466	-0.307092618277777
RHOXF1	158800	0.187493030289267	-0.165039369133333
IL33	90865	0.187493030289267	-0.0876705215444438
INF2	64423	0.187550670144538	-0.273722784131114
		0.187616880878808	0.364192112664445
		0.187692214302597	-0.596290028217779
FBN2	2201	0.187725141193806	0.745145042826667
ZMYND10	51364	0.187755647698326	0.156188773504446
SLC24A5	283652	0.187807282440294	-0.139434758811111
TBC1D8	11138	0.187807282440294	0.749920103546667
RBFOX3	146713	0.187815241568781	0.268649198475556
PIK3CA	5290	0.187935904238768	-0.253057814524442
BRAT1	221927	0.187935904238768	0.197014269220001
ARL6	84100	0.188246815721295	-0.320556416666667
		0.188246815721295	0.129740984546668
LOC731157	731157	0.18828481863423	-0.408736814991109
		0.188304054951058	0.312881108037778
PTHLH	5744	0.188306562335746	0.155024927997779
MIR125B1	406911	0.188351369428162	0.223101513457779
		0.188475143630329	-0.344751417480001
ZBTB3	79842	0.188482796684457	0.198114803502223
PASD1	139135	0.188482796684457	-0.0957024966199986
LOC101060524///DRD5P2///DRD5	101060524///1818///1816	0.188517416302976	0.164438735944444
		0.18875323996696	0.125724617855555
		0.188784672431794	-0.12406454274
GJD3	125111	0.188840261537222	0.205918155108888
ALDH3A2	224	0.188852739342986	-0.373712232257779
		0.188856259632342	0.201346368777778
OR14I1	401994	0.188924239077517	0.156860433486667
GIPC1	10755	0.188928534115166	0.226942853451113
PIK3C2B	5287	0.188947633039418	-0.589804683066665
		0.189010593194222	0.254496840528891
TMEM105	284186	0.189162773571644	0.217982593913336
MTMR14	64419	0.189162773571644	0.347272790860002
		0.189189784856931	0.337359469244447
DDX18	8886	0.189320996353338	-0.19279938744222
YKT6	10652	0.189344243850091	0.237097510144441
		0.189410400517302	0.299502136204447
UBE2E4P	286480	0.189478927437888	-0.422117238611111
		0.189496012939357	-0.254191661035557
LRRC37A5P	652972	0.189528101998903	-0.142859494006665
BTN2A1	11120	0.189545382418501	-0.233716447928891
		0.189545382418501	0.373572830648889
PDZD11	51248	0.189618852376971	-0.210160404944444
ITGB1	3688	0.189773096986425	-0.299491176788891
LINC01121	400952	0.189797597043598	0.117293077571111
THSD1	55901	0.189797597043598	0.171777825724444
KIF5A	3798	0.189859467924266	-0.238805612533334
		0.189859467924266	-0.107426065315555
		0.189859467924266	-0.402132424795556
HAUS5	23354	0.189864788277395	0.24763735028889
EIF4A3	9775	0.189864788277395	0.324470229957779
		0.189924993130038	-0.142343552404442
		0.189929376170984	-0.145942015208889
MEMO1	51072	0.18994905436843	0.24360051096667
SCARNA14	692149	0.18994905436843	-0.154377074655555
GSPT1	2935	0.18994905436843	0.224337466328894
EDF1	8721	0.18994905436843	-0.18499116728222
PTGES2	80142	0.190089202060099	-0.132771831717777
		0.190089202060099	0.273744851693336
		0.190128782710693	-0.301920400144443
		0.190128782710693	-0.192990630579998
TMPRSS11F	389208	0.19013257436812	0.184951130764445
		0.19013992800547	-0.213437399373333
SNORD74	619498	0.190184369642881	0.451374161626669
IL9	3578	0.190198706569384	-0.165180475246666
		0.190317800020045	0.630898981364446
		0.190331888285292	0.265572567573334
LDLRAD4	753	0.190352876529829	-0.354627281039998
		0.1903790492916	-0.197738077628889
		0.190430406530979	0.06987480038
		0.190433412819481	-0.924261622635554
		0.190510059020784	0.185522079882223
PCYT2	5833	0.190590611168345	0.153849987673338
SREK1IP1	285672	0.190658891316916	-0.200472881406665
SNORA46	677827	0.19074344386593	0.491633106535556
B3GALT5-AS1	114041	0.19074344386593	-0.180454031586666
		0.190809878198665	-0.571146376495554
ELP3	55140	0.190809878198665	0.257789896117778
		0.190809878198665	-0.496298123544446
		0.190837177045792	-0.218578340846665
		0.19089000191287	0.105051950895555
		0.190957360858416	0.503970967708891
		0.190957360858416	0.174723207031111
OVCH1	341350	0.191013964706913	-0.140671058362222
C7	730	0.191037575252067	0.142178022857778
		0.191176757315851	-0.568704787417777
		0.191336307641	0.129951403068889
ERVK-19///ERVK-9///ERVK-6///ERVK-4	100862685///100616102///64006///60359	0.191524771036928	-0.198618956446666
		0.191576565951958	-0.230187529637777
		0.191576565951958	0.291935755780002
ADGRL2	23266	0.191611074980053	0.150358465953333
		0.191654194543844	0.170188546875556
TMEM40	55287	0.191675027913769	0.268149790886667
BDP1	55814	0.191678612351955	-0.218499932328887
		0.191701672484996	-0.258700237624444
AXIN1	8312	0.191748372204742	-0.174007498546667
STX10	8677	0.191751027962051	0.343376425482221
SLC25A48	153328	0.191768246332844	0.218339471217779
OR2AT4	341152	0.19179859440679	0.236651880766668
		0.191806282961639	0.299696693448891
TBX15	6913	0.19182893365808	0.151936746397779
KIAA1024L	100127206	0.191904796572615	0.0958599292688902
LOC100128840	100128840	0.191923762951233	-0.184356229264444
NUP35	129401	0.191923762951233	-0.362930999364443
MST1	4485	0.191948244884337	-0.218403118562222
RRP1B	23076	0.192015903447641	-0.284807493511113
		0.192034595937129	0.305656670051114
CNBD1	168975	0.192060537810558	-0.120944364502221
		0.192110307575199	-0.203638721155553
		0.192216123823055	0.246882271093335
DDX56	54606	0.192216123823055	-0.20251663629333
LGSN	51557	0.192254216234378	0.155274089555556
SCARNA7	677767	0.192260200924009	0.485325195337779
YIF1A	10897	0.19226184128483	0.198259852157777
NMI	9111	0.192265012650233	-0.271263216475554
		0.192381130614554	0.212893959740001
		0.192429599288366	0.131786909217778
		0.19262925644898	-0.367533882255554
LOC400943	400943	0.19262925644898	0.178757020366667
C5orf22	55322	0.192683837734458	-0.30240547972222
		0.192683837734458	0.346806772208887
KCNIP1	30820	0.19274613546292	0.138077436066668
LOC280665	280665	0.192800417779748	-0.174071892782222
KTN1-AS1	100129075	0.19281325505617	-0.257556077839997
TRIM36	55521	0.192853745332708	0.240014872037778
BZW2	28969	0.192872645230927	0.352128621164447
ERCC6L2	375748	0.19307271199752	-0.25402946791333
NT5C1B-RDH14///NT5C1B	100526794///93034	0.19307271199752	-0.149623037515555
NLGN4Y	22829	0.19307271199752	-0.342000834464444
MYH3	4621	0.19307271199752	-0.144104137697778
GADD45G	10912	0.193074132869788	0.230104590755556
COX7A1	1346	0.193074132869788	0.192447802257777
RIMKLB	57494	0.193074132869788	0.564277203982224
		0.193074132869788	0.111151606711109
		0.193177724234402	0.255091551851112
		0.193203911521395	0.447510561666666
ZNF575	284346	0.193203911521395	-0.163232632646666
OR1J4	26219	0.193203911521395	-0.180038260762222
MFSD14A	64645	0.193259428495338	0.186926734393335
KIAA1456	57604	0.193309216602572	0.226721285615557
		0.193323640945022	0.452552971457779
PADI6	353238	0.193355061198452	-0.176041192551108
SNRPD2	6633	0.193357285836301	-0.223153579364443
DDX46	9879	0.193391046029073	0.184735961757781
KRT77	374454	0.193432877171369	-0.116903791288888
MIR144	406936	0.193482608429478	0.439988841957779
		0.193561945057623	0.215083447155556
RN7SL832P	106479524	0.193561945057623	-0.213793532015557
		0.193578747278658	-0.392683503071111
KCTD17	79734	0.193580511676423	-0.193491931033334
		0.193763709506515	-0.152513508342222
CCSAP	126731	0.193798838075333	-0.305832332511113
		0.193798838075333	0.190430034422228
MIR24-2	407013	0.193964856845427	0.934241648235556
COG7	91949	0.193966753351921	0.168371507251113
OR52B2	255725	0.193991971099161	0.187894948628889
		0.194005719008512	-0.135006728353332
		0.194052833673785	0.198557569173334
SRD5A2	6716	0.194109432268942	0.167386929013333
MORC3	23515	0.194155691179469	-0.214246506517775
LOC102724507///LOC100509620///AQP7P1///AQP7	102724507///100509620///375719///364	0.194155691179469	0.177326787786666
EFCAB7	84455	0.194241714141341	-0.461547418126665
		0.194313164030077	-0.408215654615555
		0.194340750558085	0.265007673195556
ZNF577	84765	0.194370822570666	0.28856918461778
FAM199X	139231	0.194519999355425	-0.135894939904447
DCAF1	9730	0.194588952942433	0.201289908673333
		0.194657912301192	-0.376869931386666
GPATCH11	253635	0.194724556618995	0.231862582008888
OTOA	146183	0.19484618569151	0.24616175044667
TOX2	84969	0.194873147925816	-0.182806330506667
CEP19	84984	0.195083583593865	-0.299685248193333
		0.195139732293245	-0.141355608155555
TTL	150465	0.195154058225141	0.234525667891113
POLE4	56655	0.195212721642522	0.277554778077779
		0.195252754437499	-0.384284953573334
HSF4	3299	0.195273615765976	-0.172464275295554
VTRNA1-2	56663	0.195284307245556	0.149903869506668
		0.195301917684563	0.347012451935557
SPATA31C2///SPATA31C1	645961///441452	0.19553554475761	-0.186486899122221
ATP6AP1	537	0.195622094435571	0.249961874426667
TCP11	6954	0.195687427456991	0.191873227606668
IL25	64806	0.195687427456991	-0.177065678104444
SHC1	6464	0.195791397416316	0.193082361886668
SNAPC4	6621	0.195811297570278	0.160109065802225
FSHR	2492	0.195863391279332	0.134967326177777
		0.195914724355467	-0.409841058604441
		0.196000421615363	0.213575277302223
TMEM132C	92293	0.196038728005079	-0.172381606731109
NLGN1	22871	0.196067210170475	-0.158287694295554
RYBP	23429	0.196086995308811	-0.281859735357775
CDC42SE2	56990	0.196115316683404	-0.279887497991108
		0.196115316683404	0.125309880555557
SCGB1C2///SCGB1C1	653486///147199	0.196128158103029	0.221216432304445
SYT2	127833	0.196137236772657	0.170855577824446
P3H2	55214	0.196139975643073	0.244249392955557
RASSF4	83937	0.196139975643073	1.00649786328445
		0.196145613530132	-0.174643730099999
TRMT10B	158234	0.196153161591546	-0.195345669004441
		0.196193286452146	0.0682508182511117
CHD9	80205	0.196200417418936	0.255100058384446
		0.196249114117191	0.599527297248891
COQ3	51805	0.196364942558377	0.313650715395557
		0.196367558211843	0.152319161866664
RPS2	6187	0.196369913542501	0.183548239800004
RGCC	28984	0.196487486453942	0.563164251168892
RBM10	8241	0.196592708419992	0.130144552691112
RFWD2	64326	0.196663253869464	0.237915065202225
GUCY2C	2984	0.196700662969003	0.120956094931112
		0.196875458044781	0.220749889828888
OR52I2	143502	0.196888347584761	-0.133864488713333
		0.196890350649546	0.359399323117779
		0.196953872244655	-0.0749546872844444
SPINK9	643394	0.196953872244655	-0.124880947231111
		0.196961972229662	0.168220427997777
		0.196994273931877	-0.265684921346664
		0.197016488455572	-0.160770994806666
		0.197061485015967	0.0893128634088902
		0.197264875841779	-0.268094177626664
		0.19734606550983	0.189456938422223
		0.197352787698101	-0.695360429751111
ZNF544	27300	0.197447187240149	-0.458421944339999
FBXO16	157574	0.197447187240149	-0.201855523866666
		0.197447187240149	-0.154555870191107
OR13C5	138799	0.197476756224701	0.268790742226666
WWC2-AS2	152641	0.197494822308433	0.189382815224446
C18orf54	162681	0.197566574441913	0.396614497371112
		0.197566574441913	0.0820072963244463
		0.197579671558405	0.287146906882223
		0.197607442601631	-0.235750561048888
		0.197706587940843	0.614609046195556
		0.197706587940843	-0.404867568815556
		0.197716112469158	-0.269976139739999
IRS4	8471	0.197728090164572	0.154623710891112
NAT8B	51471	0.197749663883979	-0.212143302708888
RAB5A	5868	0.197781473865134	-0.164373459124441
ADAMTS2	9509	0.197842820133094	0.218718778744444
MIR135A1	406925	0.198020089772036	0.172029053877779
		0.19815522920793	-0.169212911695555
		0.19815522920793	0.34195899920889
		0.198200131892394	-0.243595048737777
		0.198263848495803	0.217878259588892
CDO1	1036	0.198278942051729	0.17949211168889
ATN1	1822	0.198280404482737	-0.227729310879998
ACTN1	87	0.198347048582342	0.87599750958889
CACNG6	59285	0.198423843576125	-0.220446024393333
		0.198530499456875	0.215287665942224
PMEL	6490	0.198572545098679	-0.153206276375555
ZNF276	92822	0.198582599290619	-0.228860725799998
		0.198621179887871	0.236150778304446
		0.198621179887871	0.112247820251117
BNIP1	662	0.198724631111916	-0.296874537893332
		0.198865558578889	0.20952441588889
VPS37C	55048	0.19888049589365	0.2590371867
		0.199080863528688	-0.364124804424446
		0.199203426656511	0.175118212666667
HSD3B2	3284	0.199213328970475	0.186114871737778
ZNF320	162967	0.199213328970475	-0.389962259126666
FOXF2	2295	0.199213328970475	0.228228290431113
DPP10	57628	0.199213328970475	0.405096471586667
		0.199250652490014	0.238864259713335
		0.199420838042508	-0.320294042164443
		0.199420838042508	0.158868448742224
		0.199679691463773	-0.194650542166668
SKIV2L	6499	0.199679691463773	-0.155068924513334
OR2G6	391211	0.199679691463773	-0.288945784664442
SDHAP3///SDHAP2///SDHAP1///SDHA	728609///727956///255812///6389	0.199682652094029	-0.269168677146668
		0.199699183968927	0.281457471804448
		0.199717599244412	0.130317495262223
		0.199717599244412	-0.184904075357776
C22orf39	128977	0.199758740834874	0.242481239384446
		0.19975926117195	-0.768663696102221
TBC1D31	93594	0.199764664255646	-0.384750726835553
		0.199768830702242	0.236983199135557
		0.199859202190006	0.417065208104445
		0.199861191823589	0.29017001835556
SMPD3	55512	0.199861191823589	-0.399131784817776
		0.199917122137854	0.205680448331112
GOT1L1	137362	0.199942229102454	-0.33147062856
		0.199942229102454	0.41698591166889
CCL25	6370	0.199944004990199	-0.167391862599998
LOC727751///GOLGA2P3Y///GOLGA2P7///GOLGA2P2Y///GOLGA2P10	727751///401634///388152///84559///80154	0.200021366350065	-0.16772320666
		0.200069914385449	-0.0855198614288879
CASP1	834	0.20009239830037	-0.611684718286665
NHS	4810	0.200191836266497	-0.32956885899778
		0.20020628584536	-0.594494187568888
		0.20023261623342	-0.330781190646665
MAP4K5	11183	0.20023261623342	-0.324501507991109
BRD8	10902	0.20023261623342	0.239627398897778
ZNF442	79973	0.200305278620081	-0.343576918973332
SNRPG	6637	0.200305278620081	-0.306014226537778
		0.200338073966204	-0.329276939313331
ANKRD34B	340120	0.200338298670871	-0.347942061662222
TMEM151A	256472	0.200391172380546	0.240782681708889
LINC00693	645206	0.200461166760437	0.221923986488892
DOK6	220164	0.200490638526442	-0.173509776539998
		0.200505511746177	-0.179728937282221
RGL2	5863	0.20054996204086	0.288580179884446
GPX3///GPX3	2878///2878	0.200627608942183	0.345031292013334
		0.200678561620592	-0.136796619737777
		0.200737671835454	-0.103737746193332
SEPT5-GP1BB///GP1BB	100526833///2812	0.200737671835454	0.217222663493334
PITHD1	57095	0.200761107784222	-0.22417519940889
		0.20077863675458	-0.185059499755555
ZZZ3	26009	0.20078649069674	-0.311447909304446
NT5C	30833	0.20078649069674	0.213466568915557
TCTN1	79600	0.200815493722922	-0.459314830337775
RAB40C	57799	0.200885073460446	0.198563032886669
		0.200885073460446	-0.192773583853333
FAM189A2	9413	0.200890450163172	-0.164142798444444
HPSE	10855	0.200902017307631	-0.707652620573334
		0.200902017307631	-0.255120972173332
		0.200902017307631	-0.117638997600002
		0.200938000455368	-0.138913385262222
		0.200955494245257	-0.328020211488889
		0.200955494245257	0.168014082235558
PIGT	51604	0.200977703299732	-0.363196254653333
		0.201065102043258	-0.301908594213333
C10orf12	26148	0.201178894631916	0.307026932015556
KRT71	112802	0.201178894631916	0.186993920222222
SNORA75	654321	0.201293640887707	-0.311200805415552
TNIK	23043	0.201330424004336	-0.917319218935553
LIPI	149998	0.201330424004336	0.0938100337666667
GLIS3-AS1	84850	0.201342890937116	-0.178284605833334
PP2672	100130249	0.201342890937116	0.158240498282223
		0.20134297973028	0.476200321102223
		0.201345287224968	-0.291066941002222
NDUFAF2	91942	0.201345287224968	0.232770921611111
		0.201365431442245	0.348158073246664
PEAR1	375033	0.201402703340288	0.292414294055559
GGT2///GGT8P///GGTLC1///GGTLC2///GGT3P///GGT1	728441///645367///92086///91227///2679///2678	0.201515357857145	-0.253684939242222
		0.201546815549056	0.155013722975557
HLA-DPA1	3113	0.201578164030731	-0.862441896675554
PRB4	5545	0.20161052812889	-0.200284249115556
RASSF2	9770	0.20161052812889	-0.497702879726667
		0.201645711400277	0.20830158883111
		0.201716046569025	-0.465200398904443
LINC00638	196872	0.201784285609339	0.163701560753334
		0.201784285609339	0.428529415391116
CFAP206	154313	0.201784285609339	0.103078946700001
PTGIR	5739	0.201784285609339	0.472740461931113
CXCL9	4283	0.20181921095106	-0.470538533046667
COL5A1	1289	0.201821065716901	0.236222424397781
		0.201821534748537	-0.115337618017777
		0.202030540050216	-0.218424320151109
		0.202047881703289	-0.328269791311111
AFAP1L2	84632	0.20205882050648	-0.190025180426666
		0.202201155989558	-0.214117816042224
		0.202201155989558	0.359595421655554
		0.202201155989558	0.155859385633334
C19orf25	148223	0.202233611817416	-0.195912794575555
		0.202499502958975	0.186583674324446
		0.202518632358325	0.294149570966668
		0.202573858400744	-0.338083134933334
		0.202573858400744	0.170643756466668
		0.202630310403931	0.290707838131115
		0.202677743790002	0.286385537122223
		0.202728584592375	0.185745182113336
DET1	55070	0.202740824228492	-0.376843446659998
C2CD3	26005	0.202748749202554	-0.336065773342222
OR6K3	391114	0.202752642947249	0.157316664411113
KRT18P59	399965	0.202752642947249	-0.166649720228888
RCHY1	25898	0.203041444190603	0.292151989813334
FLJ32154	149650	0.203084337404299	-0.159464594073333
WDR82	80335	0.203171599217551	-0.183141807122222
FMOD	2331	0.203202009992774	0.153292760364444
CRHBP	1393	0.20320512952113	0.827275732344446
RNASEL	6041	0.203239089679844	-0.27294288792
		0.203271596139723	-0.215844358493333
		0.203317008126671	0.332210498551113
		0.203427277233322	-0.164678821617774
MIR196A2	406973	0.203621540150561	-0.134104197235555
		0.203644083005523	-0.130825026444443
		0.20367193284132	0.17788388471111
PRPF38A	84950	0.203798397763798	0.191430715884444
NDUFA8	4702	0.203873031339223	0.303699537393335
		0.203873031339223	0.289243710642222
ARMC10	83787	0.203912292502952	-0.305567236640002
GM2A	2760	0.203912292502952	0.597468062857779
SPCS3	60559	0.203912292502952	0.19989815923778
NEMF	9147	0.203928197622179	-0.194737851253331
B4GALNT1	2583	0.203938392970838	-0.179177593546665
ANKRD18A	253650	0.203975163943107	0.42752704936
MT1B	4490	0.203979674649299	-0.225366038946667
		0.204017077588277	-0.104064275111108
EIF2B1	1967	0.204094922087965	0.134684917288892
HRASLS5	117245	0.204229634600019	0.182420700746669
		0.20426960366609	0.117622536935555
KLHL30-AS1	394261	0.204337907865348	0.177619240624445
ZNF543	125919	0.204361559009499	-0.435656619086664
		0.204478995562487	-0.233890278495552
KARS	3735	0.204525993292568	0.133413719288891
		0.204543675314054	-0.712070276766667
WDFY4	57705	0.204570160183057	0.952372152331113
		0.204610626587412	-0.219880891019999
DOCK4	9732	0.204612134062262	0.527999701568889
		0.20461743836983	-0.185628436324445
KISS1R	84634	0.204623930757256	-0.204028354664443
SNORD115-27	100036564	0.204623930757256	-0.137276372735555
		0.204772647513814	-0.166852393386666
RECQL	5965	0.204774890429383	-0.237373689995555
		0.204774890429383	-0.275960970695555
		0.204841765819741	0.304205930988887
CHAC1	79094	0.204844394375473	-0.161410511128888
		0.204881665356601	-0.286357746682223
		0.205004057570195	0.563717119377778
ITPRIPL1	150771	0.205033152574858	-0.217058208962221
		0.205060131159904	-0.0784058007911117
		0.205060131159904	0.0921746946244451
MICAL3	57553	0.205060131159904	-0.37868133281333
		0.205137268368321	-0.0991350417888879
CMTM5	116173	0.205181550419427	0.308475564504445
		0.205246723284574	0.468122448082219
SSR3	6747	0.205246723284574	-0.193770518537772
		0.205259105711947	-0.118661903046665
NRSN1	140767	0.205312555741983	0.14732227316889
USP6NL	9712	0.205333566540541	-0.643328063375554
LOC645188	645188	0.205333566540541	0.132959193853334
NXT2	55916	0.205333566540541	0.239412542175556
		0.205333566540541	-0.467735782862221
		0.205358055175475	0.0870713192088903
ZNF431	170959	0.205537135278477	-0.459977904026665
RPS2P32	256355	0.205707222965293	-0.165487703597774
		0.205832334713072	-0.237888511744444
		0.205892492164153	-0.10110624573111
		0.205939536668985	0.315742509779998
		0.205980561034325	-0.115642451695555
MIR190A	406965	0.205985867852174	0.071248389528888
		0.206027700581101	0.26809164890445
ADAMTSL5	339366	0.206081094597435	-0.222581515699997
LOC650293///OR7E125P///OR7E2P	650293///389616///8587	0.206103272485957	-0.246632587795555
		0.206104567590236	0.183194206433332
MCHR1	2847	0.206163608795371	0.151537390228889
		0.206163608795371	0.272367056493332
		0.20644150800271	0.320687193562224
		0.20644150800271	-0.288019230488888
